operator,binding_energy,repressor,inducer_uM,m0p0,m1p0,m2p0,m3p0,m4p0,m5p0,m6p0,m0p1,m1p1,m0p2,m2p1,m1p2,m0p3,m3p1,m2p2,m1p3,m0p4,m4p1,m3p2,m2p3,m1p4,m0p5,m5p1,m4p2,m3p3,m2p4,m1p5,m0p6
O1,-15.3,0.0,1000,1.0000000280607868,18.35564531144841,443.5271099217259,13165.533414816011,458334.8945590935,18131938.37105347,797770582.7872816,9177.742477845932,179156.54637716638,88671087.21351486,4528181.626964586,1831262170.696489,901352337552.2083,138608628.82847604,48094829178.47831,19547291616597.89,9611256443505016.0,4925226723.81204,1509787458022.991,529784036614411.8,2.1702867967746838e+17,1.0700375743748191e+20,197557618739.4,54547196634162.39,1.6970894308631252e+16,6.031397245960472e+18,2.4952049208126603e+21,1.237005473216126e+24
O1,-15.3,0.0,5000,1.0000000280607868,18.35564531144841,443.5271099217259,13165.533414816011,458334.8945590935,18131938.37105347,797770582.7872816,9177.742477845932,179156.54637716638,88671087.21351486,4528181.626964586,1831262170.696489,901352337552.2083,138608628.82847604,48094829178.47831,19547291616597.89,9611256443505016.0,4925226723.81204,1509787458022.991,529784036614411.8,2.1702867967746838e+17,1.0700375743748191e+20,197557618739.4,54547196634162.39,1.6970894308631252e+16,6.031397245960472e+18,2.4952049208126603e+21,1.237005473216126e+24
O1,-15.3,1.0,0,1.0000005168659687,8.237258385803422,159.1254610680128,4180.0634289597765,134473.30188619855,5029999.721878888,212180609.79044998,4118.593228789561,38214.35835422891,18910804.78069608,782736.122691489,195354962.6607193,96091209556.1168,21412399.960841097,4205850962.0095296,1090500372203.9752,535719348245600.4,708593393.5335263,118949382177.18587,24466203572403.754,6586568720004303.0,3.245869825017414e+18,27050440957.90375,4028080833279.867,710866848329839.6,1.528089140689394e+17,4.2668748272650715e+19,2.116589250826775e+22
O1,-15.3,1.0,0.1,0.9999989951649861,8.257705164543953,159.65639476700986,4196.077465001778,135032.56177857352,5052106.709261737,213151206.64571738,4128.817282732086,38399.03799071377,19002191.698592566,787158.3296393744,196734479.8471518,96769706303.61841,21543294.06410643,4238849610.4893246,1100511769739.1367,540636189366812.06,713138471.8259243,119934623719.99954,24709307397701.727,6660336198764870.0,3.2822006444445604e+18,27229704091.649254,4062567872831.751,718224923932268.6,1.5463197610314944e+17,4.322888997938608e+19,2.1443469352328413e+22
O1,-15.3,1.0,5,0.9999996715421803,11.588441270000631,249.38457256518703,6961.487486900352,233038.44072160524,8968201.154215004,386520523.0536029,5794.171626267713,74068.39333735727,36653325.22225067,1680521.6014107608,511904713.49239,251807172855.90512,48638403.4788718,12148288167.504148,3798441670999.699,1865901273287796.0,1668856702.502797,362171798388.0465,93541352366951.33,3.003630877791119e+16,1.4795140890251237e+19,65343675793.19089,12678099021174.777,2856083252145428.0,7.620607842731649e+17,2.5126390641725053e+20,1.2449621645664784e+23
O1,-15.3,1.0,10,1.000000761214355,14.592534711711815,334.19569427575266,9646.681109597037,329940.3234548968,12891588.220639972,561976092.2711186,7296.204108441551,115486.79103709014,57152661.24733082,2777391.9523552177,973641183.4749004,479044615315.1751,82888024.06351829,24409532066.471565,8698332289112.0205,4274267730269710.5,2899357059.2892857,748641603102.5627,225647388526277.47,8.18596243283283e+16,4.033254055969731e+19,115048435699.14131,26668398728471.625,7074213923388736.0,2.1824552489410086e+18,8.066275681973798e+20,3.996682131145274e+23
O1,-15.3,1.0,25,0.9999995586896219,17.257406296209822,411.34869082561426,12124.868221801973,420240.98355973297,16573516.62694605,727522460.4895666,8628.630585657396,159256.64752823705,78819336.07645527,3974858.4567394205,1546572354.1569428,761137454545.9099,120901031.83675666,40143853062.381996,15748563719137.697,7741968161615496.0,4279216907.850142,1252889717357.497,422143556063534.5,1.673923457663003e+17,8.251294907451204e+19,171185188712.15125,45107087166404.54,1.3450351984854578e+16,4.603647676674464e+18,1.8480642666793515e+21,9.160056918538191e+23
O1,-15.3,1.0,50,0.999999206786052,17.954673890832684,431.75638017921466,12784.450271916017,444375.08414888574,17560541.025297407,772003611.6920007,8977.259064035577,171767.13431889113,85012778.81169766,4322170.699579749,1723919023.4247687,848480994344.8582,132007133.68759912,45088558273.07058,18094860205685.67,8896479833281367.0,4684194600.151577,1412524173672.0876,488514968019853.6,1.978061643158156e+17,9.751835891279906e+19,187712324286.7172,50970236864481.62,1.5619370807313076e+16,5.477001577475578e+18,2.241616543636094e+21,1.1112071825121473e+24
O1,-15.3,1.0,75,1.0000005837309391,18.12165240467679,436.6550153630046,12942.989046318471,450181.27142845327,17798156.135411177,782717357.6593237,9060.747265929755,174826.9229217161,86527587.59664321,4407399.660252099,1768137579.0602453,870260161423.2433,134737045.81507468,46325789968.46434,18690314349245.242,9189508014491350.0,4783841432.299641,1452534812149.1643,505418181082961.5,2.0565189999628672e+17,1.0138971832121518e+20,191781779833.59622,52441271259194.65,1.6172688616197688e+16,5.70307098841906e+18,2.3446913323571827e+21,1.1623380443594317e+24
O1,-15.3,1.0,100,0.9999988608600927,18.18974014873823,438.6539618588644,13007.708452925284,452552.12003947014,17895200.1358453,787093568.0930865,9094.790761691027,176082.0294404944,87148960.81857127,4442392.044140728,1786371534.7737231,879241230639.7158,135858369.8446967,46836458912.803314,18937038355742.797,9310927065331836.0,4824783234.018348,1469056801349.7273,512428556595037.4,2.0891718327714426e+17,1.0300098211923139e+20,193454113138.65393,53048886457651.914,1.6402272018902282e+16,5.797244494114189e+18,2.3877663607312923e+21,1.1837064039052207e+24
O1,-15.3,1.0,250,0.9999999998892748,18.284218758750566,441.42854935486645,13097.558313235138,455844.019034401,18029958.48424642,793170990.8870165,9142.026770726552,177829.77707589275,88014223.57396284,4491147.276577461,1811850152.7535102,891790739771.7009,137421169.55886084,47550472759.37361,19282901816853.08,9481138120028294.0,4881854347.146146,1492164722933.4543,522262081808093.94,2.135082795759307e+17,1.0526652165157937e+20,195785559304.41513,53898861166446.94,1.6724407600662748e+16,5.929738094991084e+18,2.4485009926424064e+21,1.2138358570272128e+24
O1,-15.3,1.0,500,1.0000007054363493,18.307261490921345,442.10540167020935,13119.479892015786,456647.2540999034,18062842.40629997,794654098.2217803,9153.551024945884,178257.24130709624,88225855.42113653,4503076.579154165,1818097152.222837,894867733374.6868,137803627.1142327,47725616605.21817,19367897867722.38,9522968015847694.0,4895822845.823078,1497834188101.3718,524679762126956.56,2.146389611297394e+17,1.0582447925092757e+20,196356243283.3177,54107426918291.07,1.680362509214477e+16,5.962382734608401e+18,2.463488454733108e+21,1.2212709757809008e+24
O1,-15.3,1.0,1000,1.0000007093828014,18.317138310658805,442.39557852933484,13128.87888728476,456991.6648860757,18076942.891741138,795290065.490835,9158.493669629672,178440.70874241757,88316700.83853981,4508197.168632871,1820780497.798641,896189497137.8406,137967803.35265884,47800856778.98325,19404431572685.367,9540948134507120.0,4901819244.896135,1500269870561.687,525719073834307.06,2.151252536934372e+17,1.0606445396904564e+20,196601231980.7585,54197032632505.97,1.683768100193478e+16,5.976424489020917e+18,2.4699379888402764e+21,1.224470561537127e+24
O1,-15.3,1.0,5000,0.9999999039242947,18.324228819987464,442.6039791543754,13135.63021936137,457239.07994463213,18087072.931069482,795746976.8313867,9162.034134359934,178572.4623279379,88381909.23774175,4511875.588314509,1822708919.456701,897139248566.8479,138085758.2826208,47854940153.07061,19430703398453.96,9553876939864484.0,4906127825.260095,1502020832619.9692,526466566761891.56,2.1547513341751152e+17,1.0623710543468639e+20,196777273282.0885,54261452029048.71,1.6862176389408984e+16,5.98652852174675e+18,2.474580368184608e+21,1.226773570222694e+24
O1,-15.3,2.0,0,1.0000010253893015,5.310110740526519,86.97227986737424,2068.368970281237,62211.564150424274,2215674.0938854995,90018337.27156651,2655.0302409317537,16247.429863186853,8041261.982134645,283894.1075904851,55924163.54282482,27516963232.431046,7069503.79365472,1032670989.4572108,214143073405.27853,105288822226630.12,219798755.60895157,26710382823.523975,4140518400885.7095,902359588617950.1,4.4549373822716576e+17,8024431828.173281,853323935050.9164,110464852606407.52,1.8118569059660404e+16,4.1416779329897027e+18,2.0611961389667708e+21
O1,-15.3,2.0,0.1,1.00000036384853,5.327123448861005,87.3641861687945,2079.37881742411,62577.774376127716,2229638.6751467586,90614632.14247027,2663.5382932124908,16349.131101743698,8091587.16168608,286031.1375178559,56437572.75604269,27769485473.78414,7128245.42465159,1043429486.7253739,216708698586.38165,106549382437346.27,221741563.69655323,27008728900.080315,4195138265860.122,915599171414112.8,4.5202241718978e+17,8098443013.082175,863282974263.0201,112002223205743.61,1.8405906003673544e+16,4.2131785707618135e+18,2.0967183417436408e+21
O1,-15.3,2.0,5,0.9999996957157781,8.466928676811884,165.10524442747786,4360.714625236665,140789.1203378367,5279859.320039271,223157412.33664554,4233.426757069974,40312.59610556612,19949061.464545824,833140.1453821949,211202257.22853148,103885384315.38435,22906940.73891308,4586180854.022366,1206727607637.6758,592800876279013.1,760547713.42812,130325056787.77223,27297870722000.375,7451661552477597.0,3.6719233634911007e+18,29101221552.24443,4426715968463.638,796723704740836.8,1.7425864705418816e+17,4.930148975480087e+19,2.4452580220988662e+22
O1,-15.3,2.0,10,1.000000267468594,12.109863732830735,263.89559098347803,7417.129041333199,249389.75918940958,9627541.607797157,415914347.7427205,6054.877746399986,80640.11990446334,39905646.46413147,1851317.7476841672,579081932.4697789,284860405256.33276,53919761.205555476,13896471944.49394,4454022873559.195,2188025798812083.5,1857438732.0535014,416714030194.10675,110853650484009.39,3.643065268464335e+16,1.7945087614535553e+19,72928704763.98558,14640219764686.648,3403189074171489.0,9.336904585107425e+17,3.146283671003843e+20,1.5588464412130797e+23
O1,-15.3,2.0,25,1.0000020770970217,16.283214939341907,382.9776300064958,11210.516617933361,386848.7598505569,15209755.680224275,666128697.7031984,8141.533460188984,142506.20257430096,70527230.79080327,3513051.0366342966,1318199515.7842038,648678915339.0209,106184618.87573935,33822768535.60497,12833765776117.855,6308024098769749.0,3743738840.139281,1049541035433.4678,340288103067554.0,1.3084524575585315e+17,6.4485887303368e+19,149364515967.5031,37654242747179.9,1.0784575289690636e+16,3.561618248255943e+18,1.3895579885577846e+21,6.886382351876534e+23
O1,-15.3,2.0,50,0.9999997957207859,17.570870288934106,420.51323123011446,12420.88496759732,431067.72586142435,17016169.248138417,747466378.5489396,8785.357887891163,164827.22198055184,81577067.91513257,4129269.5275908727,1624845216.5384746,799685697480.107,125834903.7214641,42322655936.49413,16775651023981.81,8247328326561170.0,4459042551.339963,1323174323129.0469,451149743012962.9,1.8060437348849418e+17,8.903105264521265e+19,178521479552.32623,47687314012512.59,1.4397532026895238e+16,4.982424193600709e+18,2.0178041181814393e+21,1.0001918597657946e+24
O1,-15.3,2.0,75,1.0000003584963926,17.893536284246927,429.9637294392155,12726.451462380553,442251.44422226294,17473645.981411975,768086109.5831761,8946.688511544324,170652.6970264285,84461041.45451373,4291154.906038685,1707893615.6023831,840587944135.0066,131014106.95028609,44640577479.90735,17880054738181.22,8790774122710285.0,4647956773.535075,1398043375222.3704,482422848648883.5,1.949880174148761e+17,9.612782312532682e+19,186232681956.27756,50437975415584.5,1.542003520523608e+16,5.39587174687854e+18,2.2047408106610394e+21,1.0929152319182213e+24
O1,-15.3,2.0,100,0.9999988652284025,18.02682724652265,433.8726882612818,12852.933337061913,446882.9269677884,17663166.48951682,776630625.0387106,9013.338667312039,173086.48853510869,85665959.49486434,4358907.681615254,1742946323.8500116,857852568301.6122,133183624.24048293,45620738861.42338,18350592411566.254,9022326589421610.0,4727133993.051062,1429731127006.8652,495771701659959.44,2.011696794822878e+17,9.917801247182455e+19,189465785341.1687,51602799619321.31,1.5856873289930104e+16,5.573882682380725e+18,2.285731583409892e+21,1.13309042310365e+24
O1,-15.3,2.0,250,0.9999991077075624,18.213328237916706,439.34654883324623,13030.134103080125,453373.68536325207,17928830.25323171,788610181.6444423,9106.586520771096,176517.70221475474,87364656.93593907,4454542.244270466,1792712910.6812735,882364690977.4729,136247779.08391374,47014119196.14764,19022996876966.883,9353229921784458.0,4839002679.022112,1474805702501.1104,514871822061476.8,2.100567072504016e+17,1.0356329067084813e+20,194034966548.02863,53260329843868.055,1.6482300001390748e+16,5.830120719551033e+18,2.4028222548418804e+21,1.1911753083123605e+24
O1,-15.3,2.0,500,0.9999991566016323,18.259090776173856,440.6905063450978,13073.655975082718,454968.2358482404,17994105.51835158,791554016.2425258,9129.467764093475,177364.3407596927,87783806.49661517,4478160.113144271,1805055084.4900436,888443833745.7323,137004825.71429706,47359995786.26307,19190534054393.03,9435680562174194.0,4866648881.8332205,1485999430948.0403,519635187181891.2,2.122805924233488e+17,1.0466069700046217e+20,195164357783.83862,53672066446600.97,1.6638342334574598e+16,5.894299087147692e+18,2.4322408246714507e+21,1.2057693753158764e+24
O1,-15.3,2.0,1000,1.0000021191417774,18.27880560719934,441.26932078989444,13092.398445787747,455654.89900309395,18022214.63681767,792821691.6116885,9139.31957430372,177729.06714107207,87964348.12851775,4488335.986239361,1810377242.4605572,891065107573.933,137331028.51965338,47509175998.37158,19262859149002.25,9471273088355782.0,4878561922.242745,1490827918484.6426,521691995703767.44,2.132416897189969e+17,1.0513495599809816e+20,195651041777.38614,53849683187356.914,1.6705728591972334e+16,5.922041691146858e+18,2.444968076952828e+21,1.2120830972000993e+24
O1,-15.3,2.0,5000,1.0000001716287543,18.292927862601267,441.68436862382646,13105.843597328645,456147.60000626976,18042386.800985552,793731520.5466741,9146.381072169605,177991.27250178557,88094165.9008829,4495654.036612594,1814209482.0742054,892952735510.8,137565655.83153316,47616617857.790794,19314993335030.586,9496930653431246.0,4887131371.015817,1494305827909.6736,523174878455991.6,2.1393507310483994e+17,1.054771220716771e+20,196001151024.5189,53977626409848.41,1.675431568727453e+16,5.942059827941937e+18,2.454156872217234e+21,1.216641577692891e+24
O1,-15.3,3.0,0,1.000000207395139,3.9178707752162705,56.43962324281963,1235.5007833317113,35065.04997247012,1195936.4333569156,46978851.99682909,1958.9183646476397,8979.259831904568,4444744.353498926,138419.2931908379,23462511.626409896,11549145567.336334,3183141.6653676843,383268969.3216781,69015024374.06496,33964234412590.992,93684070.23362441,9180214963.297592,1183363596372.682,225788931430200.03,1.1167374119915288e+17,3285429693.9542565,278377969436.5833,29305665970833.066,4029225608048757.0,8.124060123548356e+17,4.0555991276112714e+20
O1,-15.3,3.0,0.1,1.000000998152357,3.9317738921130583,56.72750384050759,1243.0779745161826,35305.869547712944,1204812.3684484842,47347925.71478672,1965.8689732340401,9041.473060628841,4475529.871921506,139589.81398933686,23700948.194862988,11666449369.558527,3213246.4910633913,387741289.8101055,69930747534.98439,34414473002013.23,94635859.80015862,9296291463.402012,1200825249374.3047,229460413636436.9,1.1348700481909936e+17,3320517922.862146,282085558822.77136,29766039856799.938,4100668771324743.5,8.279638622111702e+17,4.133104220014625e+20
O1,-15.3,3.0,5,0.9999990545522903,6.670206810155991,119.4352203666232,3000.1324915828714,93668.6493178811,3428569.7110601272,142257386.1991858,3335.074731496707,25343.058263072468,12541895.727033064,482678.7408095242,107201620.91480283,52736307555.612076,12660352.800589437,2152029849.9616237,499779349210.9859,245600081396552.5,407562504.2690134,58491255648.06962,10480891157398.277,2542421972897486.0,1.2538261102838612e+18,15256642829.47931,1930646027411.3774,293228543191594.5,5.525289483005016e+16,1.397900236294544e+19,6.943707425347789e+21
O1,-15.3,3.0,10,1.000000739597614,10.349143632340137,215.33716880067055,5900.314237935542,195146.6279639265,7445831.268818246,318841504.8923303,5174.526743667647,59510.74760706008,29449108.429746356,1308023.6369191015,372491498.39866745,183220151247.4978,37213337.95237249,8577656180.076677,2518033328706.7075,1236869134313419.2,1262994275.9134285,251671781854.4472,60256233142016.3,1.8235821739074268e+16,8.98289548325439e+18,49077752533.759125,8722745350662.608,1812468983089094.8,4.501369505969596e+17,1.4037664535882072e+20,6.956972424615471e+22
O1,-15.3,3.0,25,0.9999976000415521,15.413029607817789,357.79202165840724,10401.695416103345,357380.58799247356,14008332.938151618,612114532.0261253,7706.449072975039,128272.31533561333,63481325.2714553,3123928.774274683,1132840801.721253,557416415874.84,93836886.83708374,28737718945.608955,10566370352747.85,5192837780383345.0,3295629494.5482936,886663735925.7323,277176808809360.28,1.0351740729555147e+17,5.100991157539283e+19,131137211104.49326,31700290168193.016,8737979890336834.0,2.7892138027569884e+18,1.0591452974305576e+21,5.24831066957668e+23
O1,-15.3,3.0,50,0.9999995764280745,17.20311831897591,409.76321258006936,12073.688394667111,418369.86455927126,16497038.582520925,724077493.8945581,8601.485192765096,158300.75675795128,78346127.65012869,3948401.9388741236,1533255263.1108062,754579241356.5554,120056304.76730503,39773747704.684784,15575192891598.475,7656668707328749.0,4248443301.3023624,1240959919345.7092,417255138019481.06,1.6517847732638886e+17,8.14208102589361e+19,169930128886.27142,44669333610288.71,1.32908445189862e+16,4.5402772810323574e+18,1.8198159824137353e+21,9.019961093208692e+23
O1,-15.3,3.0,75,1.0000016387543733,17.671118532096685,423.4474152558228,12515.721631586966,434537.8823776966,17158092.614345144,753862377.8632168,8835.480564819856,166626.95129640945,82468037.9788616,4179238.162988819,1650372027.5077019,812257681190.2477,127432847.03995681,43034456458.94456,17113527399467.617,8413582833071310.0,4517312508.649291,1346155162426.675,460708372187362.8,1.8498574722100653e+17,9.11927134622461e+19,180899528340.20444,48531392852054.19,1.4709921621056414e+16,5.108248230480728e+18,2.0745160046316193e+21,1.028320906151644e+24
O1,-15.3,3.0,100,0.9999998792098512,17.86682522662105,429.1808098297991,12701.126006993936,441324.25995988306,17435710.718519595,766375976.8486445,8933.329808508957,170166.9471960546,84220561.3331177,4277641.22517004,1700923280.3367934,837154922538.6655,130581523.26414506,44445798834.44709,17786799597113.035,8744884583394306.0,4632172620.900766,1391748367205.8564,479778996227345.7,1.9376665487510045e+17,9.552519126681226e+19,185588243207.90515,50206618767732.266,1.533354268574951e+16,5.360723199536678e+18,2.1887845160996472e+21,1.0850003944585167e+24
O1,-15.3,3.0,250,0.9999997513334137,18.1430141556601,437.28211138021175,12963.291284281702,450924.9695774576,17828596.463992022,784090037.9477303,9071.427279674519,175220.29170268335,86722327.2671031,4418365.066199462,1773846661.2771027,873072083910.6372,135088402.48297995,46485653394.51322,18767492441309.156,9227488644873142.0,4796669544.977951,1457706537483.9724,507610716212312.56,2.066724373318085e+17,1.0189329876933647e+20,192305746854.86426,52631457804721.46,1.6244486080488726e+16,5.732498935424775e+18,2.358143243908321e+21,1.1690111040733418e+24
O1,-15.3,3.0,500,0.9999988502451896,18.21119616685146,439.28396749711726,13028.107977762265,453299.4622557236,17925792.085921653,788473172.4280512,9105.519305643842,176478.32034397978,87345154.39740157,4453444.033460301,1792139593.5513551,882082270519.0648,136212582.90478194,46998057186.7195,19015223573823.11,9349404248636464.0,4837717495.150921,1474285952788.7698,514650869128180.44,2.099536321178409e+17,1.0351242626287337e+20,193982468236.1686,53241213540344.4,1.6475062692655008e+16,5.82714677838188e+18,2.401460018302276e+21,1.1904995276642898e+24
O1,-15.3,3.0,1000,0.9999994557876625,18.24055890135059,440.14619960184893,13056.028547206099,454322.38155439444,17967665.8603545,790361596.6357046,9120.198462486454,177021.15003809723,87613888.43114287,4468585.557522219,1800048905.3636057,885977957308.9855,136697909.18209574,47219688764.41152,19122540611335.418,9402218053775816.0,4855440437.312952,1481458406474.2883,517701821732180.56,2.1137759173540234e+17,1.0421509265046243e+20,194706466143.39932,53505030082405.17,1.6575004472144286e+16,5.868237055912473e+18,2.420289918843914e+21,1.199840661620679e+24
O1,-15.3,3.0,5000,1.0000006045134802,18.26173493685943,440.76803906158455,13076.165328269322,455060.14533527597,17997867.221866164,791723640.2254399,9130.785128308935,177412.99372821153,87807873.22857638,4479517.209550149,1805763951.3794801,888792859742.1321,137048325.19954017,47379863053.04217,19200159305912.324,9440416524843128.0,4868237409.304346,1486642439527.1272,519908890649599.0,2.124084263414655e+17,1.0472377061752308e+20,195229251546.7782,53695718973766.87,1.6647309226513594e+16,5.897988814402167e+18,2.4339329093294694e+21,1.2066087236907542e+24
O1,-15.3,4.0,0,0.9999995576218912,3.104034356696873,40.32076101468474,822.7185514565012,22196.08100814971,728424.1818618962,27757611.216987886,1552.003580662293,5705.109058280477,2824467.050242062,79428.78050930929,12080394.427439047,5948739410.06333,1705968.2619300922,178474136.73953646,29057285173.405933,14312045023757.414,47830417.432155095,3999263732.8436003,451165840426.889,78355922418917.81,3.8816959111988e+16,1617575495.52485,115733277415.54259,10467239378631.22,1267610384169805.8,2.3403724680323994e+17,1.171490403198144e+20
O1,-15.3,4.0,0.1,0.9999999801333797,3.1156709501542323,40.5402044320454,828.1652672044388,22362.12422002701,734354.1005217639,27998133.833141543,1557.8218589823496,5746.798603034218,2845098.777734464,80142.56369703395,12209712.367252328,6012378381.204334,1723266.787712642,180682148.14896938,29463062979.728058,14511697170687.59,48355185.43004722,4053276942.5252733,458213524206.5527,79696208263072.81,3.947984271493963e+16,1636338704.7604039,117389862535.08287,10642457193874.379,1291380813474733.0,2.387506507434271e+17,1.195029228009329e+20
O1,-15.3,4.0,5,0.9999993563372368,5.502545659272677,91.42795986593036,2193.9311058096164,66397.00924741573,2375531.8202475714,96852838.91405612,2751.249376348673,17415.576396136974,8619283.595944813,308575.8434812365,61909313.935452245,30460727879.076122,7750137.788720004,1158792252.6209068,244481640004.49765,120194449458082.45,242358555.1579571,30219212776.405346,4790013493556.763,1061081279713428.4,5.2375653972048806e+17,8885185366.281395,970700120026.7083,128804709384758.4,2.158245111672926e+16,5.010280092800152e+18,2.492668804822964e+21
O1,-15.3,4.0,10,0.9999997140387737,9.035418408342178,180.05829709448062,4815.148469020703,156741.13251740573,5912809.184853234,251027596.0542985,4517.670583204599,45736.31001247325,22632875.507887706,964967.6581074029,253887734.95044953,124880017453.50146,26840844.25062793,5623057105.56654,1532314604982.344,752706420045466.6,897865656.8443239,161538323859.574,35326481893980.47,9967507999727526.0,4.910921875987943e+18,34537310775.97318,5524948906811.124,1041703527779358.5,2.3738751928149558e+17,6.929417961750696e+19,3.4358117426531112e+22
